Date	Time	Event Name	URL	Load Time (ms)	Time to First Byte (ms)	unused	Bytes Out	Bytes In	DNS Lookups	Connections	Requests	OK Responses	Redirects	Not Modified	Not Found	Other Responses	Error Code	Time to Start Render (ms)	Segments Transmitted	Segments Retransmitted	Packet Loss (out)	Activity Time(ms)	Descriptor	Lab ID	Dialer ID	Connection Type	Cached	Event URL	Pagetest Build	Measurement Type	Experimental	Doc Complete Time (ms)	Event GUID	Time to DOM Element (ms)	Includes Object Data	Cache Score	Static CDN Score	One CDN Score	GZIP Score	Cookie Score	Keep-Alive Score	DOCTYPE Score	Minify Score	Combine Score	Bytes Out (Doc)	Bytes In (Doc)	DNS Lookups (Doc)	Connections (Doc)	Requests (Doc)	OK Responses (Doc)	Redirects (Doc)	Not Modified (Doc)	Not Found (Doc)	Other Responses (Doc)	Compression Score	Host	IP Address	ETag Score	Flagged Requests	Flagged Connections	Max Simultaneous Flagged Connections	Time to Base Page Complete (ms)	Base Page Result	Gzip Total Bytes	Gzip Savings	Minify Total Bytes	Minify Savings	Image Total Bytes	Image Savings	Base Page Redirects
06/09/2009	09:41:35	Cleared Cache-Run_1^090609_6P.pts_Step2	http://pampers.yandex.ru:2006	3576	169	0	21895	405639	8	17	46	36	7	0	2	1	0	2109	311	0	0.000	4145		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	3576	HDlA8tWaTUOGPUWn5J2/AQ	0	1	84	0	-1	26	79	94	-1	100	30	19723	401837	7	14	43	35	7	0	0	1	57	passport.yandex.ru	93.158.134.24	36	0	0	0	334	302	335603	245419	246157	0	103765	43638	1
06/09/2009	09:41:42	Cleared Cache-Run_1^090609_6P.pts_Repeat1	http://pampers.yandex.ru:2006	2949	206	0	8275	25109	0	5	11	6	3	0	2	0	0	964	81	0	0.000	3093		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	2949	l1viC8/HT0aoYPB0sPPjBg	0	1	0	0	-1	100	45	75	-1	100	100	6811	24909	0	3	9	6	3	0	0	0	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	802	200	2149	0	793	0	86	0	1
06/09/2009	09:41:48	Cleared Cache-Run_1^090609_6P.pts_Repeat2	http://pampers.yandex.ru:2006	3221	386	0	7107	33877	0	6	12	5	3	0	2	2	0	1123	75	0	0.000	3333		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	3221	Kci/N8TFZUiraxZRRa9Jiw	0	1	0	0	-1	100	53	66	-1	100	100	5629	33677	0	4	10	5	3	0	0	2	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	1142	200	11361	0	793	0	43	0	1
06/09/2009	09:41:54	Cleared Cache-Run_1^090609_6P.pts_Repeat3	http://pampers.yandex.ru:2006	3119	188	0	7993	24128	0	6	11	5	3	0	2	1	0	934	58	0	0.000	3222		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	3119	6bRBNMFGtkW2qb5ITjSCzw	0	1	0	0	-1	100	50	66	-1	100	100	6489	23928	0	4	9	5	3	0	0	1	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	986	200	1597	0	793	0	43	0	1
06/09/2009	09:41:59	Cleared Cache-Run_1^090609_6P.pts_Repeat4	http://pampers.yandex.ru:2006	3024	186	0	8036	36276	1	12	16	7	3	0	2	4	0	1106	98	0	0.000	3112		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	3024	yucjRSx1IEKBmRbpPqnpBQ	0	1	0	0	-1	100	63	60	-1	100	100	6518	36076	1	6	10	7	3	0	0	0	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	1243	200	11957	0	793	0	43	0	1
06/09/2009	09:42:05	Cleared Cache-Run_1^090609_6P.pts_Repeat5	http://pampers.yandex.ru:2006	2962	184	0	7760	34203	0	6	11	6	2	0	2	1	0	909	59	0	0.000	3081		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	2962	g+koL9Cpr0SeC2x1XDfUDw	0	1	0	0	-1	100	50	75	-1	100	100	6242	34003	0	4	9	6	2	0	0	1	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	743	200	11757	0	793	0	43	0	1
06/09/2009	09:42:10	Cleared Cache-Run_1^090609_6P.pts_Repeat6	http://pampers.yandex.ru:2006	2593	203	0	6760	13659	0	5	10	5	3	0	2	0	0	925	65	0	0.000	3178		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	2593	BrfVlvgmz06iJAYvMUSjaw	0	1	0	0	-1	100	58	75	-1	100	100	5240	13459	0	3	8	5	3	0	0	0	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	944	200	11770	0	793	0	43	0	1
06/09/2009	09:42:16	Cleared Cache-Run_1^090609_6P.pts_Repeat7	http://pampers.yandex.ru:2006	2997	197	0	7347	15232	0	6	11	6	3	0	2	0	0	920	65	0	0.000	3075		-1	-1	-1	0	http://pampers.yandex.ru:2006	202	1	0	2997	OnIUyJvq002wb0jSVxC6Vw	0	1	0	0	-1	100	57	60	-1	100	100	5827	15032	0	4	9	6	3	0	0	0	100	pampers.yandex.ru	213.180.193.96	100	0	0	0	756	200	12319	0	793	0	43	0	1
